   	                                              dfde	                               UL	                            UR
-0.0198509233924508	-1.34394346080852E-6	-0.0237675065163739	-1.34379190257305E-6
-0.0198508989301838	-1.34396253637671E-6	-0.0237675064666824	-1.34381097318437E-6
-0.0198508553685497	-1.34399650630783E-6	0.0237675782004177	1.34384989070997E-6
-0.019781799105601	-1.3989414501658E-6	0.0237676004156734	1.39879014873486E-6
-0.0197813417419602	-1.39931274212535E-6	-0.0237675305714618	-1.39915635650659E-6
-0.0197810344469321	-1.39956226284394E-6	-0.0237675256860429	-1.3994055612352E-6
-0.0197805854954538	-1.39992688696564E-6	0.0237675996379445	1.39977543238799E-6
-0.0197618486495073	-1.41522935498843E-6	-0.023767555036097	-1.41507264637379E-6
-0.0197618457183746	-1.41523176168833E-6	0.0237676268411119	1.41508027122789E-6
-0.0197207764923413	-1.44936092229297E-6	0.0237676403258303	1.44920660108531E-6
-0.0197205810729967	-1.44952527111701E-6	-0.0237675697590311	-1.44936566283832E-6
-0.0197204411862541	-1.44964292763862E-6	-0.0237675629981186	-1.44948289428221E-6
-0.0197202159876517	-1.4498323589693E-6	0.0237676361260588	1.44967773117532E-6
-0.0197012686196321	-1.46585938305546E-6	0.023767633811652	1.46570290292723E-6
-0.0197007062164797	-1.46633780075518E-6	-0.0237675627509277	-1.46617590928226E-6
-0.0197003646346052	-1.46662845008878E-6	-0.0237675608064984	-1.46646640611732E-6
-0.0196998278309036	-1.46708532738885E-6	0.0237676335522791	1.4669287008763E-6
-0.0196932244234772	-1.47271719535395E-6	0.0237676510933724	1.47256105444752E-6
-0.0196928715273899	-1.47301877874804E-6	-0.0237675789003913	-1.47285715054135E-6
-0.0196926656091884	-1.47319478465861E-6	-0.0237675784037492	-1.47303310573838E-6
-0.0196923199022427	-1.47349031933001E-6	0.0237676499024521	1.47333402210604E-6
-0.0196563716016438	-1.50454732246992E-6	0.02376765387167	1.50438798261102E-6
-0.0196562751718288	-1.50463150609562E-6	-0.0237675827487539	-1.50446665234407E-6
-0.0196561994943984	-1.50469757552691E-6	-0.0237675796573078	-1.50453251918275E-6
-0.0196560653371158	-1.50481470812229E-6	0.0237676522047562	1.50465523426503E-6
-0.0196343664283309	-1.52388048366678E-6	0.0237676953588001	1.52372175552009E-6
-0.0196341108072491	-1.52410651833407E-6	-0.0237676250602552	-1.52394224435218E-6
-0.0196339314848514	-1.52426510618577E-6	-0.0237676163722733	-1.52410025772824E-6
-0.0196336530784371	-1.52451135364285E-6	0.0237676897897833	1.52435220294601E-6
-0.0196327606320175	-1.52530098078218E-6	0.0237676522280806	1.52513933731212E-6
-0.0196322087164948	-1.52578951430602E-6	-0.0237675807437299	-1.52562221384185E-6
-0.0196318823188837	-1.52607850175639E-6	-0.0237675792765316	-1.52591107573956E-6
-0.0196313547883263	-1.52654568599308E-6	0.0237676515820747	1.52638386900974E-6
-0.0196284450761796	-1.52912511294067E-6	0.0237676618944885	1.52896368586337E-6
-0.0196280073715722	-1.52951350973331E-6	-0.023767589788174	-1.52934638302587E-6
-0.0196277540050075	-1.52973837956297E-6	-0.0237675890667306	-1.52957118190517E-6
-0.0196273299072853	-1.53011485258254E-6	0.0237676606880107	1.52995324327288E-6
-0.0196181614316625	-1.53827642006616E-6	0.0237676868341133	1.53811564087524E-6
-0.0196176049609331	-1.53877317647683E-6	-0.0237676160475303	-1.53860673774842E-6
-0.0196172598364173	-1.53908134630992E-6	-0.0237676138097476	-1.53891472975725E-6
-0.0196167281438577	-1.53955622878469E-6	0.0237676868348783	1.53939531598293E-6
-0.0196077289535834	-1.54761613641176E-6	0.0237677078499488	1.54745574946515E-6
-0.019607439748289	-1.54787585469841E-6	-0.0237676356691872	-1.54770970917547E-6
-0.0196072693894203	-1.5480288647015E-6	-0.0237676353076665	-1.5478626789462E-6
-0.0196069833643142	-1.54828579551826E-6	0.0237677067959834	1.54812527019936E-6
-0.0192359252646487	-1.92023137659497E-6	0.0237679089443775	1.92004861880436E-6
-0.0192355874392046	-1.9206078073784E-6	-0.0237678388230365	-1.92041806819857E-6
-0.0192353544308751	-1.92086748563952E-6	-0.0237678326376119	-1.9206772212812E-6
-0.019235005641077	-1.92125626383587E-6	0.0237679062633165	1.92107319197636E-6
-0.0192254094792981	-1.93198353124667E-6	0.0237679036484796	1.93179922471335E-6
-0.0192248791315462	-1.93257813489973E-6	-0.0237678331719731	-1.9323867539892E-6
-0.0192245393418977	-1.93295918942024E-6	-0.023767830662605	-1.93276756631408E-6
-0.0192240298467272	-1.9335306990798E-6	0.0237679039949325	1.9333462728101E-6
-0.0192114301856948	-1.94771784346006E-6	0.0237679274156484	1.94753398378109E-6
-0.0192112459463784	-1.94792606653335E-6	-0.0237678553411964	-1.94773498248502E-6
-0.0192111353800451	-1.94805103649234E-6	-0.0237678551603971	-1.94785992545612E-6
-0.0192109493860863	-1.94826127895473E-6	0.0237679267302415	1.94807731099651E-6
-0.019125609616433	-2.04716029360381E-6	0.0237679331492452	2.04696754046964E-6
-0.0191255516231862	-2.04722918027525E-6	-0.023767861752464	-2.04702890702782E-6
-0.019125500923002	-2.04728940588236E-6	-0.0237678602397267	-2.04708899614858E-6
-0.0191254040722485	-2.04740445728375E-6	0.02376793251497	2.04721162569182E-6
-0.0191010606128208	-2.0765286083314E-6	0.0237679342866762	2.07633318887552E-6
-0.0191005233432406	-2.07717604049938E-6	-0.0237678626482842	-2.0769729160233E-6
-0.0191002074087569	-2.07755684937504E-6	-0.0237678615347867	-2.07735359006076E-6
-0.0190996930149594	-2.07817701833801E-6	0.0237679336738586	2.07798139021575E-6
-0.0190981627923759	-2.08002299601609E-6	0.0237679403252411	2.07982777654429E-6
-0.0190977021647332	-2.0805789936068E-6	-0.0237678683045836	-2.08037603142242E-6
-0.0190974351525448	-2.08090135719353E-6	-0.0237678676203322	-2.08069830333088E-6
-0.0190969902007542	-2.08143865708771E-6	0.0237679393386319	2.0812432182688E-6
-0.0188067931671765	-2.4631448549767E-6	0.0237680978271088	2.46292999845934E-6
-0.0188067740578444	-2.46317216577113E-6	-0.0237680261987485	-2.46294824304379E-6
-0.0188067486329336	-2.46320850313773E-6	-0.023768025567397	-2.46298451172005E-6
-0.0188066899833342	-2.463292327744E-6	0.0237680976126887	2.46307743591204E-6
-0.0187814052587441	-2.49969726533265E-6	0.0237681009526674	2.49947954869427E-6
-0.0187808845790258	-2.50045256639415E-6	-0.0237680291967901	-2.50022556960632E-6
-0.0187805798797358	-2.50089467076873E-6	-0.023768028307513	-2.5006675404156E-6
-0.0187800804472119	-2.50161949352444E-6	0.0237681003184991	2.50140154262844E-6
-0.0187799500937693	-2.50180870891528E-6	0.0237681038410392	2.50159111234571E-6
-0.0187794678858478	-2.50250878526036E-6	-0.0237680319040971	-2.50228188714864E-6
-0.0187791877184589	-2.50291562627232E-6	-0.0237680312106697	-2.50268861849371E-6
-0.018778723153383	-2.50359038468854E-6	0.0237681030223039	2.50337254679189E-6
-0.0187004498941614	-2.6199152231711E-6	-0.0237680801924696	-2.61968300179711E-6
-0.0187004300098393	-2.61994545004974E-6	0.0237681520296166	2.61972288997963E-6
-0.0186743096843022	-2.65995488684618E-6	0.0237681567682182	2.65972945863357E-6
-0.0186738074067265	-2.66073020150466E-6	-0.0237680849168378	-2.66049489141313E-6
-0.018673514652507	-2.66118220003911E-6	-0.0237680841597275	-2.66094676552941E-6
-0.0186730318765759	-2.66192775142825E-6	0.0237681560658727	2.66170207713409E-6
-0.0186639690684131	-2.67596228071182E-6	0.0237681924994307	2.67573951791222E-6
-0.0186638104508929	-2.67620857086853E-6	-0.0237681215392173	-2.67597601532864E-6
-0.0186636948421086	-2.67638809477425E-6	-0.0237681187237623	-2.67615520642409E-6
-0.0186635043115015	-2.67668398710841E-6	0.023768191458594	2.676461047516E-6
-0.0186433059595446	-2.70823816164321E-6	0.0237681911610059	2.70801256004344E-6
-0.0186427538510653	-2.70910587764075E-6	-0.0237681198362777	-2.70887026881173E-6
-0.0186424211123853	-2.70962895695532E-6	-0.0237681185890671	-2.70939316056632E-6
-0.0186418934888938	-2.71045861013679E-6	0.0237681910534368	2.71023281119202E-6
-0.0186366295655087	-2.71874971050803E-6	0.0237682034781287	2.71852464156007E-6
-0.0186362511258255	-2.71934675944949E-6	-0.0237681313737636	-2.7191115801875E-6
-0.018636030472109	-2.71969493641756E-6	-0.0237681309927998	-2.71945968347342E-6
-0.0186356613974204	-2.72027741182867E-6	0.0237682025975366	2.72005211545731E-6
-0.0185163105162232	-2.91533350312369E-6	0.0237682807797426	2.9151016410951E-6
-0.0185159485645352	-2.91594582638518E-6	-0.0237682104684619	-2.91570334739234E-6
-0.0185157005658778	-2.9163654463359E-6	-0.0237682067551776	-2.9161224771261E-6
-0.0185153319094707	-2.91698933438981E-6	0.0237682801988919	2.91675726959459E-6
-0.0185080788575821	-2.92929106314112E-6	0.0237682783061865	2.92905778654844E-6
-0.0185075662790139	-2.93016239597121E-6	-0.0237682077463324	-2.92991839915676E-6
-0.0185072344539675	-2.93072660344021E-6	-0.0237682056546045	-2.93048230201284E-6
-0.0185067400350692	-2.93156747395884E-6	0.0237682788923429	2.93133408817861E-6
-0.0184929045439323	-2.95519592176693E-6	0.0237683001449924	2.95496329702869E-6
-0.0184927609409608	-2.95544216464871E-6	-0.0237682281452426	-2.95519859934054E-6
-0.0184926740778339	-2.95559112302783E-6	-0.0237682280462611	-2.95534753323542E-6
-0.0184925277000247	-2.95584215823169E-6	0.0237682996955207	2.95560942696512E-6
-0.0184594958410159	-3.01303992542613E-6	0.0237683110703679	3.01280413223497E-6
-0.0184592151946476	-3.01353060287912E-6	-0.0237682405356806	-3.01328382083913E-6
-0.0184590199741271	-3.01387197061811E-6	-0.0237682365661502	-3.01362465695379E-6
-0.0184587209607294	-3.01439490740992E-6	0.0237683097604844	3.01415884194529E-6
-0.0184454559929163	-3.03768520648125E-6	0.0237683079584261	3.03744708680402E-6
-0.0184449148880235	-3.03863907546246E-6	-0.0237682370679725	-3.03838979405579E-6
-0.0184445753657345	-3.03923774401206E-6	-0.0237682354496453	-3.03898820662227E-6
-0.018444056981854	-3.04015202129232E-6	0.0237683083563107	3.03991375901042E-6
-0.0184338956674855	-3.05812923628805E-6	0.023768326519064	3.05789190199334E-6
-0.0184336454419394	-3.05857326943058E-6	-0.0237682544335242	-3.05832458702875E-6
-0.0184334970078838	-3.05883670070933E-6	-0.0237682542510488	-3.05858797348974E-6
-0.0184332483893207	-3.05927798380739E-6	0.0237683258382638	3.05904047299675E-6
-0.0182664788754412	-3.37010109683393E-6	0.0237684028339507	3.36985037128027E-6
-0.0182662583977784	-3.37053225021141E-6	-0.0237683320395724	-3.37026920788535E-6
-0.0182661026284217	-3.37083689721648E-6	-0.0237683290296671	-3.37057340391343E-6
-0.0182658567439338	-3.37131784240842E-6	0.0237684019487721	3.37106690076112E-6
-0.0182490310384595	-3.40439216004868E-6	0.0237684010592289	3.40413862879123E-6
-0.0182484826023825	-3.40547566454581E-6	-0.0237683299106226	-3.40520959057341E-6
-0.0182481454580916	-3.40614190795464E-6	-0.0237683286334053	-3.40587559797191E-6
-0.0182476209557483	-3.4071786537147E-6	0.0237684012753625	3.40692494610162E-6
-0.0182399225336439	-3.4224319313568E-6	0.0237684159845734	3.42217920582018E-6
-0.0182396070832482	-3.423058403583E-6	-0.0237683438931897	-3.42279296915481E-6
-0.0182394216741974	-3.42342667254221E-6	-0.0237683436603123	-3.42316117578181E-6
-0.0182391115610239	-3.42404272337786E-6	0.0237684152617337	3.4237897746016E-6
-0.0179753917786602	-3.99018919951541E-6	0.0237685496861212	3.98991699244047E-6
-0.0179750061466482	-3.99108211719965E-6	-0.0237684792151451	-3.9907953569602E-6
-0.0179747437170351	-3.99168987736388E-6	-0.0237684766311465	-3.99140264011984E-6
-0.0179743554948733	-3.99258913079108E-6	0.0237685499210057	3.9923167997114E-6
-0.0179694836646024	-4.00389117042976E-6	0.0237685485536693	4.00361783779454E-6
-0.0179689899653473	-4.00503827539811E-6	-0.023768477922764	-4.0047502945997E-6
-0.017968667242584	-4.0057882958572E-6	-0.023768476107727	-4.00549995509551E-6
-0.017968188776807	-4.0069005266207E-6	0.023768549264681	4.00662710877224E-6
-0.0179530942934051	-4.04214784613259E-6	0.023768568782614	4.04187534185704E-6
-0.0179529919603801	-4.04238786028949E-6	-0.0237684968437025	-4.04210041207457E-6
-0.0179529294475865	-4.04253448671954E-6	-0.0237684967925637	-4.04224701889965E-6
-0.0179528235635451	-4.04278285309988E-6	0.0237685685078102	4.0425102593535E-6
-0.0178164934913899	-4.37556353985942E-6	0.0237686106148603	4.37527625874373E-6
-0.0178163729661331	-4.37586954117027E-6	-0.0237685393481507	-4.37556620433857E-6
-0.0178162823233658	-4.37609968797181E-6	-0.0237685380198034	-4.37579609062619E-6
-0.017816128150176	-4.37649116948399E-6	0.0237686104518632	4.37620379760234E-6
-0.0177947466543695	-4.43112439568076E-6	0.023768612091633	4.43083374124858E-6
-0.0177942069694403	-4.43251216771594E-6	-0.0237685405833342	-4.43220513422297E-6
-0.0177938839574623	-4.43334298413198E-6	-0.0237685397732814	-4.43303574231335E-6
-0.017793367527578	-4.43467161300501E-6	0.0237686120392418	4.4343807167458E-6
-0.0177894945091325	-4.44464850069749E-6	0.0237686204053833	4.44435851384837E-6
-0.0177890913113878	-4.4456884263871E-6	-0.0237685483874257	-4.44538193964517E-6
-0.0177888561590815	-4.44629504189415E-6	-0.0237685480877893	-4.44598845777132E-6
-0.0177884644204696	-4.44730578313052E-6	0.023768619791868	4.44701550850745E-6
-0.0176139468648623	-4.92122652884056E-6	0.0237687232874816	4.92092674805229E-6
-0.0176135381066224	-4.9223938411904E-6	-0.0237686526969377	-4.9220760913672E-6
-0.017613261911684	-4.92318274257428E-6	-0.0237686506806837	-4.92286452421356E-6
-0.0176128545146222	-4.92434662981534E-6	0.0237687238553678	4.92404677730786E-6
-0.0176103906194434	-4.93139156775407E-6	0.023768722815441	4.9310910700938E-6
-0.0176099168298542	-4.93274741432687E-6	-0.0237686521367647	-4.9324288797473E-6
-0.0176096042914543	-4.93364201116913E-6	-0.0237686504739468	-4.93332307393351E-6
-0.017609142582627	-4.9349638842502E-6	0.0237687235752446	4.93466332707387E-6
-0.0175927715696209	-4.98206374696916E-6	0.0237687418793028	4.98176415744506E-6
-0.0175927109230825	-4.98223906181288E-6	-0.0237686699888708	-4.98192107338289E-6
-0.017592673227404	-4.98234803486859E-6	-0.023768669965048	-4.9820300338797E-6
-0.0175926085071087	-4.98253513648482E-6	0.0237687417330753	4.98223548782182E-6
-0.0174623103363085	-5.37383047572955E-6	0.0237687985301124	5.37352013514315E-6
-0.0174620047666335	-5.37478333438311E-6	-0.0237687277574359	-5.3744533542121E-6
-0.0174617938575386	-5.37544111105129E-6	-0.0237687256516018	-5.37511061442168E-6
-0.0174614742507961	-5.37643804446913E-6	0.0237687986176097	5.37612757283528E-6
-0.017450504026047	-5.41076922952434E-6	0.0237687977853579	5.41045658597065E-6
-0.0174499795740998	-5.41241597466662E-6	-0.0237687267766365	-5.41208346101701E-6
-0.0174496468570672	-5.41346094493338E-6	-0.023768725608723	-5.41312810087906E-6
-0.0174491428345595	-5.41504432142705E-6	0.0237687983828586	5.414731566961E-6
-0.0174377809827766	-5.45086049180221E-6	0.0237688138150688	5.45054920742806E-6
-0.0174375709528586	-5.45152479819584E-6	-0.0237687418131446	-5.45119332978493E-6
-0.0174374455369762	-5.4519215161174E-6	-0.0237687417321862	-5.4515900052055E-6
-0.0174372357482718	-5.45258518886413E-6	0.0237688134102857	5.45227371301724E-6
-0.0174324983551834	-5.4675935953971E-6	0.0237688079972503	5.46728001732391E-6
-0.0174320671292282	-5.46896179981178E-6	-0.0237687373327199	-5.46862824102847E-6
-0.0174317779342621	-5.46987955752005E-6	-0.0237687355975478	-5.46954554285311E-6
-0.0174313518411748	-5.47123203921643E-6	0.0237688087022677	5.47091841539352E-6
-0.0174313110404867	-5.47136156433033E-6	0.0237688078707431	5.4710477414615E-6
-0.0174308581055475	-5.47279964788499E-6	-0.0237687371782125	-5.47246581897058E-6
-0.0174305567681004	-5.47375661355643E-6	-0.0237687355463551	-5.47342235038487E-6
-0.0174301125434551	-5.47516765450192E-6	0.0237688086277366	5.47485378779236E-6
-0.0174124533405646	-5.53155622125413E-6	0.0237688262701972	5.53124322708223E-6
-0.0174124345780007	-5.53161644091972E-6	-0.0237687544203909	-5.53128303661724E-6
-0.0174124219813487	-5.53165687039704E-6	-0.0237687544134838	-5.53132346263941E-6
-0.0174123988820566	-5.53173101066468E-6	0.0237688262245553	5.5314179961847E-6
-0.017179690437024	-6.3314151638076E-6	0.0237689073496134	6.33107850738725E-6
-0.0171796089673852	-6.33171446096548E-6	-0.0237688358533969	-6.33135452437445E-6
-0.0171795438319261	-6.33195376084464E-6	-0.023768835194425	-6.33159363510553E-6
-0.0171794273969061	-6.33238155191987E-6	0.0237689074016175	6.33204485755918E-6
-0.017156940960088	-6.41554249402511E-6	0.0237689106752912	6.41520226185959E-6
-0.0171564157281516	-6.41749794152774E-6	-0.0237688390446046	-6.41713398989897E-6
-0.0171561032769896	-6.41866148472315E-6	-0.0237688385068564	-6.41829732239176E-6
-0.0171555999531551	-6.42053626696579E-6	0.0237689106386133	6.42019576038192E-6
-0.0171531574330904	-6.42964195255549E-6	0.0237689158854226	6.42930238236275E-6
-0.0171527304518884	-6.43123505911141E-6	-0.0237688439446115	-6.43087165457356E-6
-0.0171524811257105	-6.43216550046515E-6	-0.023768843694466	-6.43180197589581E-6
-0.0171520676075584	-6.43370897516199E-6	0.0237689154847318	6.4333690811326E-6
-0.0171053485525459	-6.61049604024764E-6	0.0237689533688851	6.61015734228029E-6
-0.0171051650006952	-6.61120010273554E-6	-0.0237688821827215	-6.61083716420224E-6
-0.0171050337222	-6.61170370309057E-6	-0.0237688809310841	-6.61134038852531E-6
-0.0171048224956895	-6.61251407350582E-6	0.0237689534615921	6.6121752983665E-6
-0.0170867084829304	-6.68237927458665E-6	0.0237689546956641	6.68203726638968E-6
-0.0170861702552578	-6.68446645582936E-6	-0.0237688832926892	-6.68409980760222E-6
-0.0170858420254118	-6.68573961196312E-6	-0.0237688825867196	-6.6853726950061E-6
-0.0170853267808498	-6.68773865936489E-6	0.0237689549552872	6.68739645063305E-6
-0.0170789996287032	-6.7123355590295E-6	0.0237689646171344	6.7119948195177E-6
-0.017078658330048	-6.71366493124006E-6	-0.0237688926204134	-6.71329931542831E-6
-0.01707845792696	-6.71444563214868E-6	-0.0237688924796813	-6.71407993406344E-6
-0.0170781240541262	-6.71574648629141E-6	0.0237689641939249	6.71540545426201E-6
-0.0169891937379904	-7.07137149907536E-6	0.0237690113272141	7.07102642970131E-6
-0.0169889480562231	-7.07237959692474E-6	-0.0237689402774078	-7.07200862600375E-6
-0.0169887763712992	-7.07308415152476E-6	-0.0237689388313996	-7.07271271331319E-6
-0.0169885096053756	-7.07417903596483E-6	0.0237690115095564	7.07383388349578E-6
-0.0169738924043784	-7.13443201109021E-6	0.0237690118877923	7.13408403288821E-6
-0.01697335932471	-7.13663907035265E-6	-0.0237689406234633	-7.13626483212485E-6
-0.0169730278312058	-7.13801186548732E-6	-0.0237689398257217	-7.1376373160026E-6
-0.0169725167935052	-7.14012871414394E-6	0.0237690123351523	7.13978059288002E-6
-0.016963675596144	-7.17685075280743E-6	0.0237690240305729	7.17650437162633E-6
-0.0169633991829181	-7.17800187869363E-6	-0.0237689520384447	-7.17762891859765E-6
-0.0169632356356358	-7.17868305956569E-6	-0.0237689519514967	-7.17831003828616E-6
-0.0169629628842309	-7.17981922501492E-6	0.0237690236586692	7.17947258811395E-6
-0.0167545720118319	-8.10261971387531E-6	0.0237690952104196	8.10225291505837E-6
-0.0167545302264703	-8.1028161632218E-6	-0.0237690235448029	-8.10241952592154E-6
-0.0167544909882739	-8.10300064088385E-6	-0.0237690232350987	-8.10260388947575E-6
-0.0167544133513831	-8.10336566244682E-6	0.0237690952767435	8.1029988528761E-6
-0.0167309097796522	-8.21463075853777E-6	0.0237690997978156	8.21426047474446E-6
-0.0167304009161294	-8.21705652210761E-6	-0.0237690280845727	-8.21665586250146E-6
-0.0167300998034576	-8.21849227031501E-6	-0.0237690277098897	-8.21809141091526E-6
-0.01672961138405	-8.22082165692152E-6	0.0237690997503443	8.22045107722032E-6
-0.0167286268149818	-8.22551930448815E-6	0.0237691026090838	8.22514950217982E-6
-0.0167281772069364	-8.22766539970517E-6	-0.0237690307320312	-8.22726513892279E-6
-0.0167279141172012	-8.22892145456888E-6	-0.0237690305018801	-8.22852105307583E-6
-0.016727479878419	-8.23099503625907E-6	0.0237691023621997	8.23062490270679E-6
-0.0166442364448795	-8.63830740462211E-6	0.0237691642950382	8.63794146216213E-6
-0.016643906172767	-8.63996293507401E-6	-0.0237690933018997	-8.63956535967257E-6
-0.0166436799031194	-8.64109732283126E-6	-0.0237690920317336	-8.64069923350792E-6
-0.0166433398139401	-8.6428026173216E-6	0.0237691647826979	8.64243666132706E-6
-0.0166347213045205	-8.68613054633613E-6	0.023769164553209	8.6857626714404E-6
-0.0166342147215172	-8.6886840443091E-6	-0.0237690934186398	-8.68828426994784E-6
-0.0166338899783161	-8.69032135014325E-6	-0.0237690925684809	-8.68992118971501E-6
-0.0166334013004182	-8.6927857715431E-6	0.0237691652041471	8.69241785341251E-6
-0.0166208054543811	-8.7565488256872E-6	0.0237691781327945	8.75618297135519E-6
-0.0166206366211464	-8.75740666720075E-6	-0.0237691061941865	-8.75700843724165E-6
-0.0166205351510775	-8.75792227636105E-6	-0.0237691061633956	-8.75752401214587E-6
-0.016620365417791	-8.75878482661341E-6	0.0237691779140226	8.75841879846981E-6
-0.0165418162116149	-9.16721208375849E-6	0.0237691852905984	9.16683183183932E-6
-0.0165418143996159	-9.16722172141235E-6	-0.0237691134943079	-9.16680767138456E-6
-0.0165418012939965	-9.16729143072326E-6	-0.0237691134030902	-9.16687734250512E-6
-0.0165417631850484	-9.1674941371867E-6	0.0237691853161491	9.16711388395983E-6
-0.016517339044353	-9.2983356473085E-6	0.0237691908095932	9.29795211559858E-6
-0.0165168483368348	-9.30098344261745E-6	-0.0237691190364101	-9.30056551952103E-6
-0.016516575909649	-9.30245375077521E-6	0.023769191691581	9.30207039429102E-6
-0.0165165592773773	-9.30254352380943E-6	-0.0237691187529	-9.30212541947908E-6
-0.0165161050049036	-9.30499580366379E-6	-0.0237691198675553	-9.3045780254961E-6
-0.0165160874342036	-9.30509066765747E-6	0.0237691907270838	9.30470682519834E-6
-0.0165158286444853	-9.30648798419646E-6	-0.0237691196278386	-9.30607004568534E-6
-0.0165153749111633	-9.30893839253958E-6	0.0237691915461579	9.30855471174379E-6
-0.0161527993932503	-1.14885334241697E-5	0.023769353205964	1.14881380419344E-5
-0.0161526542365489	-1.14895010652613E-5	-0.0237692817338855	-1.14890634458347E-5
-0.0161525482428457	-1.1490207689656E-5	-0.0237692811680223	-1.1489769769874E-5
-0.0161523735217374	-1.14913725913611E-5	0.0237693534178635	1.14909772136659E-5
-0.0161330282664643	-1.16210845751412E-5	0.0237693561570803	1.16206860738323E-5
-0.0161325023395608	-1.16246313401584E-5	-0.0237692845840534	-1.16241899677063E-5
-0.016132183915547	-1.16267792649971E-5	-0.0237692842088418	-1.1626337627967E-5
-0.0161316799109279	-1.16301798337056E-5	0.0237693563925185	1.16297811354394E-5
-0.0161267830505827	-1.16632712464867E-5	0.0237693621866175	1.16628742573212E-5
-0.0161264164956876	-1.16657520923755E-5	-0.0237692902706972	-1.16653119492214E-5
-0.0161262012454251	-1.16672091521953E-5	-0.0237692901867458	-1.16667689135891E-5
-0.0161258441270431	-1.16696269406833E-5	0.0237693619939144	1.16692296399898E-5
-0.0160064520668125	-1.25066854475078E-5	0.0237694188046836	1.2506289539507E-5
-0.0160060974300136	-1.25092591859622E-5	-0.0237693476298176	-1.25088174043967E-5
-0.0160058562428496	-1.25110098796842E-5	-0.0237693467857083	-1.25105675912724E-5
-0.0160054958788045	-1.2513626091519E-5	0.0237694193571011	1.25132302554434E-5
-0.0159992746252608	-1.25588782151912E-5	0.0237694193291992	1.25584809324879E-5
-0.0159987870500402	-1.25624316445146E-5	-0.0237693480767407	-1.25619882212178E-5
-0.0159984714045384	-1.25647325938082E-5	-0.0237693474367219	-1.25642887501703E-5
-0.0159979989809014	-1.25681771889963E-5	0.0237694199448353	1.25677799371912E-5
-0.0159841409996812	-1.26696414833334E-5	0.0237694307274388	1.26692467717213E-5
-0.0159840141434301	-1.26705740629571E-5	-0.0237693588288762	-1.26701325532693E-5
-0.0159839373722407	-1.26711384767077E-5	-0.0237693588192769	-1.26706969427899E-5
-0.0159838087133521	-1.26720844209804E-5	0.0237694306187457	1.26716895756728E-5
-0.015890743629648	-1.33751678603772E-5	0.0237694596169791	1.33747674243379E-5
-0.0158904727212684	-1.33772704247318E-5	-0.0237693883134119	-1.33768208835257E-5
-0.0158902852086943	-1.33787259345251E-5	-0.0237693875693742	-1.33782759255898E-5
-0.0158899974659607	-1.33809597582523E-5	0.0237694600018072	1.33805593663117E-5
-0.0158776648356306	-1.34770526611176E-5	0.0237694609681956	1.34766499413062E-5
-0.0158771484341254	-1.34810913557194E-5	-0.0237693895592773	-1.34806390323898E-5
-0.0158768237804522	-1.348363104085E-5	-0.0237693890851829	-1.34831783631921E-5
-0.0158763273017728	-1.34875157957036E-5	0.0237694614351592	1.34871130281022E-5
-0.0158662999816759	-1.3566215732542E-5	0.0237694700058966	1.3565815506282E-5
-0.015866063986037	-1.3568073476704E-5	-0.023769398086931	-1.35676231023302E-5
-0.0158659234998045	-1.35691794975122E-5	-0.0237693980642741	-1.35687290732267E-5
-0.0158656896885749	-1.35710204472159E-5	0.0237694698544642	1.35706199929013E-5
-0.0157245863324148	-1.47288446104469E-5	0.02376951501501	1.47284379739883E-5
-0.0157243775689432	-1.47306288067515E-5	-0.0237694435778792	-1.47301680342871E-5
-0.0157242304680808	-1.47318861340823E-5	-0.0237694430106257	-1.47314249704769E-5
-0.0157239982337316	-1.47338713477754E-5	0.0237695153040545	1.47334647520583E-5
-0.0157080634757341	-1.48707276426935E-5	0.023769517158598	1.48703184300881E-5
-0.0157075405549712	-1.48752402460092E-5	-0.0237694456315329	-1.48747762349512E-5
-0.0157072180339195	-1.48780241608635E-5	-0.0237694452770279	-1.48775598407942E-5
-0.0157067163770832	-1.48823553624638E-5	0.023769517504948	1.48819460466952E-5
-0.0156992735110064	-1.49467638559717E-5	0.023769524007368	1.49463568579942E-5
-0.0156989711154821	-1.49493865878169E-5	-0.0237694520980517	-1.49489243305324E-5
-0.0156987924179159	-1.49509366804794E-5	-0.0237694520639869	-1.49504743539749E-5
-0.0156984956737449	-1.49535111104976E-5	0.0237695238728164	1.4953103844197E-5
-0.015549880747671	-1.63001700653047E-5	0.0237695789304279	1.62997638773039E-5
-0.0155495021983245	-1.63037506600924E-5	-0.0237695076269283	-1.63032846110174E-5
-0.0155492466470748	-1.63061682938552E-5	-0.0237695070117523	-1.63057017538544E-5
-0.0155488663114061	-1.63097671105683E-5	0.0237695794551014	1.63093610433035E-5
-0.0155450761502942	-1.63456738411544E-5	0.0237695793603998	1.63452668144194E-5
-0.0155446086386502	-1.63501083647038E-5	-0.0237695080175851	-1.63496412589284E-5
-0.0155443031598695	-1.63530065949771E-5	-0.0237695075026014	-1.6352539052688E-5
-0.0155438478227841	-1.63573275613852E-5	0.0237695799139243	1.63569206251821E-5
-0.0155287052093513	-1.65016770427507E-5	0.0237695891273989	1.65012729119652E-5
-0.0155286208851949	-1.65024844329836E-5	-0.0237695172509166	-1.65020193843372E-5
-0.0155285693841325	-1.65029775664782E-5	-0.0237695172486269	-1.65025125026502E-5
