	n	sx	sy	sz
0.0805276532283599	-1.21210136288998E-6	0.0428165248528457	-0.00694112016486289	-0.00931404785518944
0.151155812569423	-1.73693703846298E-7	0.00246929041495103	-0.00270309477453137	-8.15778997139068E-4
0.0938376372363284	-6.29523472918252E-7	0.0252328463672599	-0.0101899945034277	-9.48595336647659E-4
0.149241572793358	-1.74694855605153E-7	0.00258881872491239	-0.00349890322713602	-6.16607941272604E-4
0.111859712880666	-2.32266758005917E-7	0.0121383604701659	-0.008650289164517	0.00211231689911687
0.152189525054276	-1.3662948247858E-7	0.00225783472382179	-0.00341191035230583	-5.18644673317106E-4
0.134073128450493	-5.2814194563606E-8	0.00481903788744868	-0.00532574056897685	0.00212236423298295
0.17218548934335	-1.60718066814554E-8	9.88711385941781E-4	-0.0015852997364706	-7.01075780879918E-4
0.159910947204079	-8.14040763637241E-8	0.0016448800498207	-0.00259613165797106	-5.23861787603755E-4
0.159910918911893	1.18537265934187E-10	0.00158589048655972	-0.00259719306595148	0.00129992506453484
0.159910565226914	8.13138053607413E-8	0.00164693792719481	-0.00258653271462259	5.082154980512E-4
0.159910686487839	-4.35662500434472E-10	0.00158454727058327	-0.00259969638838995	-0.00130341270320886
0.172185786039012	-3.53110066687289E-8	0.00100249806372029	-0.00157733117532293	-5.30073779119431E-4
0.134072846225721	1.44769870396251E-7	0.00487653048670326	-0.00530944358809422	-1.85545938583106E-4
0.152189344479848	1.72657676426498E-8	0.00213646229239193	-0.00340715340628163	-0.00201714379433356
0.111859505908169	1.65966157627378E-7	0.0121092512901728	-0.0086363418456245	-0.00317239046683091
0.149241508745393	1.96068909013415E-8	0.0024117620419403	-0.00348969698629935	-0.00257819097832974
0.093837499197301	-1.32270382775108E-10	0.0249867250621229	-0.0101988781892801	-0.0102680175250963
0.151155887760666	-3.78448298204234E-10	0.00227526520231984	-0.00269881117605475	-0.00270569472243437
0.080527572048008	-4.86336589980272E-7	0.0423234330193773	-0.00699185885618243	-0.0211519944109542
0.157879733474999	-2.85024142307363E-8	0.00178888573836947	-0.00143046436841319	-0.00227887388527668
0.0723543908294619	-1.19127740530369E-6	0.0583446421925716	1.12596841166753E-4	-0.0306537759977018
0.169224335413294	-4.51187862828179E-8	0.0011717930363264	-3.41476492821386E-4	-0.0015029541903301
0.0503230212994868	-2.11307189262281E-6	0.139361558540792	0.00464178662991825	-0.0465621713464231
0.0513417064287508	-2.42911853748332E-6	0.13426411906739	0.0042097202858021	-0.0353051529927461
0.0580112293211099	-1.84357332872246E-6	0.103713137680149	-0.00845748685293369	-0.0153623148207373
0.0700872903172124	-9.3381418554029E-7	0.0645224560304501	-0.0167824755486042	-9.42809042543916E-4
0.181069172659017	-8.86228277852917E-7	1.61173844528102E-4	-9.91006455876392E-5	-8.21144406740404E-4
0.0871549079041521	-2.77891666069649E-7	0.0327001160697302	-0.0156593673927539	0.00424967844612611
0.108681382927973	-1.06202778179384E-9	0.0136980988152977	-0.010220228445521	0.00411916000293266
0.134073138415215	5.21394490378619E-8	0.00481716310350419	-0.0052207615628	0.00253945754986204
0.152189277418972	1.36443433615495E-7	0.00225635067792854	-0.00330093763549134	0.00108550479753549
0.172185496558324	1.6403292644915E-8	9.90180359136802E-4	-0.0016345337537872	-5.03509016946216E-4
0.162725016977496	3.6275268184082E-8	0.00143478211102449	-0.00221214297981859	0.00125002209190468
0.124623749847157	2.92356002163836E-7	0.00709962551895186	-0.0075831540611511	0.00125754364413845
0.162724797979346	3.54641806917628E-8	0.00143673096788347	-0.00234190638758493	-8.38187743570935E-4
0.100534366839121	4.77772413685336E-7	0.0189587584374432	-0.0143500759591369	-4.46474730033155E-4
0.157909264000166	4.26195274197017E-8	0.00175319640044205	-0.00264472117347941	-0.00120176220469523
0.0805275868530673	4.86305823380981E-7	0.0423280229443374	-0.0210389541115201	-0.00709106686783643
0.157879604287899	2.80157786052046E-8	0.00178836087190506	-0.00227645900690848	-0.00143814278507254
0.0651817306101699	1.19688992380319E-10	0.0777740108045594	-0.0212369488906814	-0.0213983068864843
0.162641574809578	-1.69346092760683E-10	0.0015233414956876	-0.00138821652862751	-0.00139333123390824
0.0549939138494585	-1.04625836662869E-6	0.116039210545187	-0.00962400960318966	-0.0392493351276686
0.172064779855634	-2.43103794038185E-8	0.0010785884049874	-4.49367054994859E-4	-0.00104840964415841
0.0360508662977065	-1.52609852661922E-6	0.244409006238897	0.00287156932529695	-0.040216398727635
0.0351608793815723	-2.37414293696969E-6	0.253150280795743	0.0174831248542725	-0.0344570293806128
0.0401110939043254	-1.93288138832204E-6	0.208912199496962	0.00167797803682105	-0.0160633959149217
0.0507096246920284	-8.32016582001351E-7	0.138064400068607	-0.0180400491256128	-3.7769282322987E-4
0.0665679261118137	-2.23375016361115E-9	0.07398047773033	-0.0217815478102956	0.0055617503832505
0.0871549186540361	2.74530746294676E-7	0.0327002766840837	-0.0156371097003221	0.00527338024339728
0.181069085459791	8.83526854610106E-7	1.60682357140162E-4	9.86727139698645E-5	8.18657206432166E-4
0.111859733685394	2.30643109309765E-7	0.0121362722954918	-0.00855443207889568	0.00333180240904501
0.149241490037465	1.74467651553072E-7	0.00258407059646475	-0.00337352013047069	0.00126271345792616
0.140048580288862	1.22667448292144E-7	0.00385757592070532	-0.00384374785665779	0.00170541933310742
0.12010630681998	4.22788881298878E-7	0.00855195622702213	-0.00841354713878147	0.00217331096947031
0.177655638324902	3.87638564224256E-8	8.13798907523466E-4	-0.00126937300083351	-9.7377035371362E-5
0.171107496958484	5.12649522505921E-8	0.00106231816954907	-0.00147788711885446	7.6474283184359E-4
0.0942664889795622	8.251525165922E-7	0.0243218628515858	-0.0177596889356034	0.0025548080325904
0.171107307785791	5.0506238932429E-8	0.00106541158498631	-0.0015717267368891	-2.00421986092005E-4
0.0723544376190878	1.19210812576606E-6	0.0583544439143021	-0.0305009022467957	-5.5267945710464E-6
0.169224075269278	4.48925569418193E-8	0.00117130147455997	-0.00150350529855614	-3.45986617847334E-4
0.0549939418457348	1.04768310221294E-6	0.116046164724082	-0.0390198850500929	-0.00981037327109399
0.172064645405352	2.41347658449589E-8	0.00107846194417283	-0.0010464238889414	-4.53687145472409E-4
0.042746875513881	1.37144416379117E-9	0.188012309711865	-0.0272962823439783	-0.0275540561093007
0.17955605964809	-5.06053517281489E-11	8.24937625452306E-4	-4.25454565103532E-4	-4.28236371805657E-4
0.0473922200713934	1.49686397166713E-9	0.157224831718444	8.88808288137679E-4	7.20856440950627E-4
0.165726626418719	-1.48005720800237E-11	0.00147581779359847	5.3607742084619E-5	4.9456413809548E-5
0.0427468845418936	-1.15331064197359E-6	0.188255474115272	0.0293120926423882	0.00148639868266738
0.179556019310246	-2.39036474390647E-8	8.38202513291619E-4	4.81000033677236E-4	9.64872494965494E-5
0.0438674014756746	-1.46680555555267E-6	0.180081351413502	0.0360740393561382	0.00187200775554368
0.050709605514229	-8.27639035355486E-7	0.138069677107641	0.0186104220616548	7.41410173411321E-4
0.0630172843798561	7.718307276671E-10	0.0854589524706449	-8.84664686016857E-5	1.33515219182124E-4
0.0803596108693428	4.059445406488E-7	0.0432545937039454	-0.00734830726873514	3.56894262884862E-4
0.102187131112619	3.94552805282564E-7	0.0182110258887149	-0.00676760387852864	5.96030458484491E-4
0.176034767352282	9.23367050488291E-8	8.49628761826288E-4	-0.00135826098583647	6.01594623766564E-4
0.180615145946179	9.9694304215653E-7	2.08656983604059E-4	-1.54780700247916E-8	8.3385830797495E-4
0.127891084447241	2.37033839102987E-7	0.00650413392246779	-0.00404287179452962	5.74469654438806E-4
0.145347655099904	2.46266910270554E-7	0.00306351769690619	-0.00370524970689674	0.00119328435418651
0.166530285496734	6.83593641090691E-8	0.00138028326921628	-0.00116257970277682	2.29211591186941E-4
0.156854127975097	1.08777033609568E-7	0.00201372931441428	-0.00190659816928039	4.08634694498909E-4
0.117554793332719	5.57385549403628E-7	0.00955488429540279	-0.0085357193540224	0.00200721450980746
0.156853962591593	1.08839211426279E-7	0.00201661869554662	-0.00177364270316268	3.67776712827889E-4
0.093261575614364	1.00331194300491E-6	0.0254855795545835	-0.0161589694557341	0.00275171223565665
0.151855902140759	1.25371142204639E-7	0.00246795798434308	-0.00201348657437388	4.03278022701416E-4
0.0730885108998263	1.32073402682245E-6	0.0570292415798187	-0.0233600339647175	0.00278663104589427
0.151684689782273	1.00903557641237E-7	0.00251509674185864	-0.00163226299600309	2.86209016204212E-4
0.0576286468409227	1.04274454765851E-6	0.105178087046896	-0.0208577805352668	0.00170391252672789
0.156351182542874	4.84890906075336E-8	0.00212304958402213	-7.82980518101069E-4	1.19363377847146E-4
0.0427469266447264	1.15713889701916E-6	0.188257676243745	0.00164336060660776	0.029221485455025
0.179555919326735	2.39227316194666E-8	8.38177194767179E-4	9.89468897193886E-5	4.7928690587569E-4
0.0360508964017559	1.94387825664046E-9	0.244011657874619	0.0415432585007037	0.0414911961520021
0.035160892305781	-5.23091783519825E-7	0.252263148355514	0.0639879999578856	0.0367855879412153
0.0401110923815803	5.36006474258871E-9	0.208261701524725	0.0486479829568633	0.0164769328428754
0.0507096100468079	8.33824450705863E-7	0.138065503471833	0.0178304315626317	-4.21229337566919E-4
0.0665678985478432	1.15079329531712E-6	0.0743455255014652	-9.44389932264553E-4	-0.00533973734215756
0.0871548779921866	9.20700731852045E-7	0.0330886378222441	-0.0056373312430867	-0.00410065902380183
0.181069298161022	1.11885333069521E-6	2.59356154989458E-4	-1.24903132807421E-4	8.1301113868706E-4
0.11185968028706	5.28773476890805E-7	0.012417590988565	-0.00446377558965249	-0.0020177640541485
0.149241681803741	2.23307171594155E-7	0.00269003181622516	-0.00277317845345164	6.20315095207982E-4
0.140048515885377	2.38455244637618E-7	0.00402315845610238	-0.00242169011825491	-7.21687061602352E-4
0.120106471988201	5.48123319478205E-7	0.00875040577980777	-0.00662097909322524	0.00122250106858232
0.177655649396261	7.21191445244596E-8	8.87803629134595E-4	-5.28192462839503E-4	5.32672784340715E-4
0.171107425186414	9.05151083151869E-8	0.00114782234740005	-0.00106667708727852	-1.71956482747481E-4
0.0942666243437815	1.09949375358559E-6	0.0246527484925014	-0.0132584016118753	0.00261600779427037
0.171107289134322	9.09397606451368E-8	0.00114918080022937	-6.60367285919907E-4	7.37511348755224E-4
0.0723545425834877	1.70060864027178E-6	0.0588269059706816	-0.0207477647179281	0.00617958889605656
0.169224021335347	8.6324801730132E-8	0.00124519265297543	-5.6714472578679E-4	7.90928580300268E-4
0.054994018169501	1.85833512488832E-6	0.116569023690732	-0.0206217056159132	0.0146883661557452
0.172064550632027	5.81989744143743E-8	0.00112393062186328	-2.61837462151397E-4	6.7398864166066E-4
0.0438674710444709	1.4708334291929E-6	0.18008346872748	0.00198705221714502	0.0361100802825441
0.0351609228166281	5.26843151084122E-7	0.252261950210496	0.0368052236921027	0.0640871554762539
0.0322202134991383	1.56403960668471E-9	0.282473688946148	0.0668862951639724	0.0670245862422337
0.0351608902032789	5.32000312165659E-7	0.25223505856718	0.0639883863839802	0.0348178145787476
0.0438674059015863	1.47474923999717E-6	0.180055216116867	0.0344457169043075	-0.00159846802078643
0.0580112276576925	1.84509598609653E-6	0.10371189004671	0.00824507006043349	-0.0154552476223992
0.0770988472218587	1.48971321967174E-6	0.0490177764426274	-0.00229516191603144	-0.0130118391571302
0.100534453832162	8.82141923256617E-7	0.0193890241984231	-0.00373834681188626	-0.00731324796084531
0.157909538685307	1.60077259022677E-7	0.00194680954285036	-0.00164183744893959	-1.74463675842801E-4
0.127681070363858	4.10437583932476E-7	0.00656079903607102	-0.00250650197737767	-0.00321367159394906
0.12768126964859	4.11581463767919E-7	0.0065617201843222	-0.00390081476196285	-4.2529361329344E-4
0.157909302844828	1.58971944619413E-7	0.00194640780276225	-0.00125861239076263	-0.00117146820358216
0.100534618103779	8.83512885291798E-7	0.0193922503781235	-0.00796386375595143	-3.39640580062317E-4
0.077098977780986	1.4909645618666E-6	0.0490263569812963	-0.012870447006947	0.00214572739294411
0.0580113253381413	1.84456859248148E-6	0.103729402974189	-0.0134315471713338	0.0123315519269278
0.0507096792193609	8.31085725696364E-7	0.138072021574296	8.04212209900229E-4	0.0187788846799695
0.04011113495629	-1.72771068035641E-9	0.208259747661991	0.016497363715942	0.0488888710265753
0.0351609076127791	-5.28965234565119E-7	0.252231263523735	0.0347238573482723	0.0642768742982343
0.03605088347721	1.21688331859961E-9	0.243948802378657	0.0402058987048166	0.0404429612978782
0.0427468843869493	1.15818889347448E-6	0.18819259687754	0.0272652760496747	-0.00137065222188928
0.179556043469474	2.39992434362402E-8	8.42650116147199E-4	4.24323338911142E-4	-9.21872221057642E-5
0.054993945346274	1.85844520677627E-6	0.116522774620597	0.00937874496894462	-0.0232282006797675
0.172064644515644	5.79399502768307E-8	0.00112667299055433	4.38103435015046E-4	-6.09579497977774E-4
0.0723544377349229	1.70001935688961E-6	0.0588015247427237	-3.60329581083695E-4	-0.0218329253934366
0.169224077378602	8.51551360733996E-8	0.00124555172776317	3.19290199282925E-4	-0.00100250006599996
0.0942664856911444	1.09877603754536E-6	0.024642520397201	-0.00276621695198499	-0.0133735007086173
0.171107639405252	9.12171206556727E-8	0.00115004269076847	-7.34869648930641E-4	-6.5874366872581E-4
0.171107303931367	9.03777796995484E-8	0.00114821651352219	1.70650441085663E-4	-0.00105966284727672
0.120106297456253	5.47624010682865E-7	0.00874841090027973	-0.00226262828336772	-0.00640784214918625
0.140048697466283	2.3942787429218E-7	0.00402626372400616	-0.00164239518449534	-0.00160141579368794
0.17765562415355	7.19269545320953E-8	8.86623986626783E-4	7.19455287249999E-5	-8.1224015014522E-4
0.149241469202157	2.22965092515495E-7	0.00269056434971635	-0.00129083273766927	-0.00255560894283679
0.111859831443467	5.30354298009425E-7	0.0124213951180538	-0.00321457274570389	-0.00307279925977052
0.181069045497889	1.12201383273831E-6	2.60001164734936E-4	-8.15723825548982E-4	1.25456942692553E-4
0.0871550006995593	9.2291139117246E-7	0.0330931650692615	-0.00507467579478678	-0.00376091240136071
0.0665679941853522	1.15198567219912E-6	0.0743512683707256	-0.00524808021854867	8.84892515349527E-4
0.0630173342121773	1.67726201270911E-9	0.0854632589947732	1.50482926366738E-4	1.42882497325549E-4
0.0507096422170423	-8.30513887911205E-7	0.13806610862864	-3.92265691228601E-4	0.0181409754156675
0.0438674248777025	-1.47137354878556E-6	0.180052125690668	-0.00160483019333819	0.0348078265898184
0.0427468933403589	-1.15569024435134E-6	0.18818979085383	-0.00147225357792514	0.027592559897896
0.179556008158561	-2.41012758028595E-8	8.42531058862925E-4	-9.58345777574692E-5	4.2637461122967E-4
0.047392212034266	8.07454603071571E-10	0.157141633226711	-9.7024142488296E-4	-7.72378604599475E-4
0.165726636739409	-6.86758927586026E-11	0.00148084463341024	-5.64841910854509E-5	-5.25905874601193E-5
0.0576286190004042	1.04176423703883E-6	0.105105821006072	-0.00206743480275341	-0.0220522257511747
0.15635120679474	4.85160364385761E-8	0.00212645923973352	-1.41793329422794E-4	-9.40256839561153E-4
0.0730884597074364	1.31969674279949E-6	0.0569817027737956	-0.00310133935107574	-0.0239965958169427
0.151684721771213	1.00836593272684E-7	0.00251553724470485	-3.24486357976797E-4	-0.00181494546003299
0.093261497088053	1.00272619032515E-6	0.0254616746476631	-0.00294893315820254	-0.0164052505920645
0.151855937754258	1.25100630068861E-7	0.00246617181124089	-4.48279186363738E-4	-0.00218138929089672
0.117554683248727	5.572593811291E-7	0.00954694787320113	-0.00210137303368538	-0.00859255426900802
0.15685425222768	1.09244479222423E-7	0.00201852052105743	-3.67019593072683E-4	-0.00176233099073379
0.156854000309453	1.08451777091052E-7	0.0020143965063557	-4.0772551460238E-4	-0.00189637263444529
0.145347509265108	2.46427540440697E-7	0.00306280149379025	-0.00122785349156621	-0.00370182563409524
0.127891184921067	2.38266880588008E-7	0.00651031058953015	-4.99213817820022E-4	-0.00374306193749532
0.166530326563157	6.80500835518872E-8	0.00137888746237234	-2.57153746446576E-4	-0.00123281479167847
0.176034581950614	9.25174963546664E-8	8.50567891692927E-4	-6.11192627605217E-4	-0.00134832179901261
0.102187211713472	3.96821644902345E-7	0.0182174842593861	-4.73651914557318E-4	-0.00630363758814778
0.180615194125824	1.000061845269E-6	2.09071188158137E-4	-8.37420762422339E-4	2.01019214516155E-7
0.0803596749228878	4.08606395867337E-7	0.0432605174296496	-1.66063523869517E-4	-0.00683730542249196
0.080359609678013	-4.04458336560354E-7	0.0432604964915462	3.46339923252557E-4	-0.00715096916695224
0.0665678979387214	-1.14817896464311E-6	0.0743493648868905	-0.00532120923291535	-6.66784311801483E-4
0.0580112322447806	-1.84177063533434E-6	0.103713289500916	-0.015417315607786	0.00857782274308808
0.0549939553078606	-1.85566561243761E-6	0.116522893398299	-0.023220754793903	0.009700883974242
0.172064597061299	-5.80768365120528E-8	0.00112637353387708	-6.15287850671628E-4	4.39194941324914E-4
0.0576286290432262	-1.04035629329646E-6	0.105106114039586	-0.0221126204694569	-0.00183633524198465
0.156351182643531	-4.87403720177224E-8	0.00212620547533824	-9.46990886196809E-4	-1.39363589620603E-4
0.0658194926424687	2.33426595040933E-10	0.0761553954548696	-0.0150133480180228	-0.0149022051863501
0.145044254735977	-2.03316922664498E-10	0.00329333546033421	-0.00143330286685947	-0.00142839010749081
0.0792762862909612	5.9604925753786E-7	0.0446202843240879	-0.00836795215959407	-0.0186772842475394
0.138456010529545	7.26816020163928E-8	0.00420061886256161	-0.001916006436432	-0.00298170191954517
0.0975539480299446	6.3953682064956E-7	0.0214084861192334	-0.00436607332358758	-0.0145518319010884
0.136775557322414	1.2474920329533E-7	0.00442251835308811	-0.00206328434105561	-0.00395913125292346
0.12010628545995	4.22967295002042E-7	0.00854406764479594	-0.00226363960379829	-0.00846226771817636
0.177655896250639	3.89977907723701E-8	8.15656002787536E-4	9.60917038593995E-5	-0.00126068399638488
0.140048478962462	1.22102978785855E-7	0.00385815347913851	-0.0017040375626803	-0.00383197173911001
0.146340244693811	2.10743768834773E-7	0.00288365599533474	-0.00116627691284597	-0.00397754224644716
0.148172245907404	7.87110321529373E-8	0.00280948357167439	4.42889786756483E-4	-0.00286098512570552
0.148172153671426	7.68664972429104E-8	0.00280472916968324	-0.00104577377547205	-0.00281930950180801
0.175661059009409	8.64233815849016E-8	8.29277005837931E-4	-5.69633350846375E-4	-0.0015603088356443
0.121733673338067	1.03346297287477E-7	0.00826832132766116	0.0010936958142779	-0.00536810763695008
0.160907978600463	2.78806094276497E-8	0.00171324344156269	-4.4754635451539E-4	-0.00158636674305698
0.0989317620693809	1.60969919524822E-9	0.0206932847417738	0.00161493933691782	-0.0077785568417297
0.17790733327904	-1.38441823119565E-10	8.88411055201039E-4	-9.99781301869082E-5	-6.66087015545557E-4
0.102187058129485	-3.9377797534984E-7	0.0182164123486403	5.78409336266324E-4	-0.00664909653104787
0.176034589121018	-9.21266802777348E-8	8.48289128332605E-4	6.0744628764915E-4	-0.00136148306864326
0.180615483711454	-9.96997489289679E-7	2.08545196031982E-4	8.34396607806594E-4	3.55429071958239E-8
0.0871548265689492	-9.18952807527118E-7	0.0330932950668733	-0.00409948304348213	-0.00545632077681148
0.181069052247615	-1.11829620739305E-6	2.59154239158869E-4	8.12993668336281E-4	-1.2473687736457E-4
0.0770988240880059	-1.4870530238753E-6	0.0490215849637528	-0.0129832009771633	-0.00206382805577683
0.0723544423280916	-1.69737808683221E-6	0.0588047215850559	-0.0217982848850561	-1.19922248326624E-4
0.16922403928189	-8.53309836131601E-8	0.00124504156602637	-0.00100991470317682	3.18541145088644E-4
0.073088482408986	-1.3181261406294E-6	0.0569841260253475	-0.0239892998923819	-0.00290805397044275
0.151684684380792	-1.01181086378734E-7	0.00251484257505707	-0.00182504697064583	-3.25466200553316E-4
0.0792763091882671	-5.95650823148111E-7	0.0446215653876811	-0.0187064013504241	-0.00825380176301961
0.138455985428032	-7.33417004463083E-8	0.00419994316632251	-0.00299093572418154	-0.00191673644122687
0.0907051379722893	-3.64730924171077E-11	0.0283208116139644	-0.0111578188711261	-0.0111112170307046
0.129902913840725	-5.42213362914534E-10	0.00579279440065053	-0.00415973786749449	-0.00415767333878492
0.10700244152066	2.42971028579944E-7	0.014678704466151	-0.00554363914945377	-0.0097914375668008
0.126275405002118	7.2018226458519E-8	0.00658905623471064	-0.00463831559488089	-0.00600078520327611
0.12768105421519	2.28495862989908E-7	0.0062875227402642	-0.00250714643733708	-0.00638485956066162
0.127681098439994	9.05654766334813E-8	0.00618905812808023	-0.00397914469283364	-0.00638960541846021
0.152189348273897	1.36682597859894E-7	0.00225277859505035	-0.0011196399001841	-0.0033138330329603
0.172185656775257	1.65879512741202E-8	9.92975793631663E-4	4.98493801631184E-4	-0.00162205987022189
0.134073098262194	5.14707832428442E-8	0.00481847707239927	-0.00252989496467962	-0.00520720244360607
0.179956478450243	6.32223339443699E-8	6.7358630729786E-4	-5.07570487643833E-4	-0.00140278396401703
0.145255826525449	7.17042450776462E-10	0.00313370654659808	0.00110259373470701	-0.00327616714935867
0.179956418419925	-6.29941724860191E-8	6.73918134888552E-4	4.99240623120309E-4	-0.0014025451638055
0.145255935612725	-1.07537346219963E-9	0.00313163618752509	-0.00110423717397862	-0.00329185429665367
0.121733580727608	-1.0122475217825E-7	0.00826683957033185	0.00158559746639565	-0.00535691831283438
0.175661048260139	-8.60310419815468E-8	8.2771398084254E-4	6.77871949489163E-4	-0.00152552561967804
0.16090810433536	-2.97923637967786E-8	0.00171443920482574	-2.25662852742425E-4	-0.00159554950601795
0.127890929486402	-2.36695531182549E-7	0.00650767113270358	5.61155762944135E-4	-0.00398877520260576
0.145347491935479	-2.45837339544382E-7	0.00306049256737204	0.00120797406348955	-0.00371836630436783
0.166530676248398	-6.84373531483734E-8	0.00138113796561324	2.29844572183238E-4	-0.0011573370081379
0.111859567691035	-5.27796834247023E-7	0.0124210567284073	-0.00202469871649875	-0.00437410136254467
0.149241458368333	-2.2285528751902E-7	0.00268786250786278	6.28508485803105E-4	-0.00278357626829265
0.100534394447704	-8.80405943799603E-7	0.0193923571186119	-0.00730516000768118	-0.00361456779096791
0.157909289566834	-1.59719563533304E-7	0.00194553250703376	-1.7410847138792E-4	-0.00164843162011627
0.0942664808076606	-1.0967462235303E-6	0.0246458188590452	-0.0133543083929524	-0.00262727434256347
0.1711074115536	-9.0990637248784E-8	0.00114915645384694	-6.63029907302186E-4	-7.37974195663819E-4
0.171107291248975	-9.0555950111469E-8	0.00114758832303678	-0.00106741262739972	1.68246698420431E-4
0.0932615355537072	-1.00119784995512E-6	0.0254645564613162	-0.0163902238624238	-0.00282609901505276
0.151855895454495	-1.25513187347908E-7	0.00246502868776266	-0.00219367447493139	-4.52933898016208E-4
0.0975540065507092	-6.38895892157097E-7	0.0214104030449392	-0.0145515863840285	-0.00428316179473608
0.136775505445587	-1.25596327264703E-7	0.00442085656539828	-0.00397324314563928	-0.00207116627025101
0.107002488180656	-2.42946506838764E-7	0.0146795107977764	-0.00980334633138007	-0.00550212558083036
0.126275367002151	-7.34451670751245E-8	0.00658754917811692	-0.00600909870053238	-0.00464786447198962
0.121307792288595	-6.37115612066761E-11	0.00824105599651107	-0.00527320809171488	-0.0052582045953304
0.120662005163396	-9.61287319839466E-10	0.00811345859166324	-0.00724594189775231	-0.00725194787201125
0.140048508921453	7.51667236161765E-8	0.00381492829455878	-0.00241900234224244	-0.00382873684074905
0.17765547203826	-1.90531762600265E-8	7.9228346847337E-4	-5.32786893166101E-4	-0.00127472451202924
0.120106359613736	3.03114149158809E-8	0.00824451262585575	-0.00670119822157732	-0.00847036756257039
0.16272487462695	6.42690562792172E-8	0.00146221391197833	-0.00102143535731945	-0.00220399428465108
0.162724674290244	-6.45975407942693E-8	0.00146987678536581	-1.78937026583257E-4	-0.00234811180325964
0.124623942814769	-8.76534007851687E-10	0.00692098338801085	-0.00456583676824418	-0.00760927261345255
0.172185547522587	-1.59759079905055E-8	9.91653395448696E-4	6.93172806780815E-4	-0.00157241549555086
0.152189243677529	-1.36629857521945E-7	0.00225818306456507	5.14640999363386E-4	-0.0034091289592655
0.134073178732657	-5.32835449911111E-8	0.00482083363235454	-0.00210841074688568	-0.00531166874842583
0.148172045607536	-7.72989874057295E-8	0.00280661414492255	0.00104054622130193	-0.00280495515718382
0.146340199500659	-2.10300367749271E-7	0.00288476191256479	0.00114058033441487	-0.00397292363186581
0.148172352497076	-7.87247386847189E-8	0.00280788383681287	-4.41193251113608E-4	-0.00287316872794066
0.156853893592448	-1.08660411428629E-7	0.00201555403356015	4.01284996793449E-4	-0.00188678444580868
0.117554646775489	-5.56664882879906E-7	0.00954924128613263	0.00204029152901947	-0.00857457133662883
0.156854348330044	-1.08964606818965E-7	0.0020176199914398	3.69650247046724E-4	-0.00176873265415763
0.140048341259372	-2.38004597571198E-7	0.00402504438152509	-7.28144573931164E-4	-0.00238605755586164
0.120106273081047	-5.47232037260827E-7	0.00874597574392441	0.00124133313329488	-0.00665203037067868
0.177656120876766	-7.20729927488199E-8	8.88277569587999E-4	5.31123653757024E-4	-5.27526424698742E-4
0.127680972224905	-4.09522294733617E-7	0.00656271548416342	-0.00321514524303981	-0.00245365051564806
0.127681047032203	-4.10798510290519E-7	0.00655896431409782	-4.26144090525791E-4	-0.0039190819578305
0.120106281524924	-5.46395545422712E-7	0.00875040514920131	-0.00640362154462999	-0.00219872291817143
0.140048492246394	-2.38913633914019E-7	0.00402432440698976	-0.00161474573518417	-0.00164934826238472
0.177655645021236	-7.2058866823528E-8	8.86063666782319E-4	-8.18723700920436E-4	6.90911726684562E-5
0.11755473999166	-5.56142861423383E-7	0.00954883512049282	-0.008586758954002	-0.00203980778426857
0.156854109026185	-1.08989422956603E-7	0.00201671354867765	-0.00177663628964803	-3.67652055371165E-4
0.156853957246851	-1.08815900679703E-7	0.00201313020233939	-0.00190821629818246	-4.13941506382602E-4
0.120106389435516	-4.22314909259631E-7	0.00854551224292742	-0.00845964134670143	-0.00221734803666629
0.177655853270023	-3.88988027584586E-8	8.14039868595932E-4	-0.00126955493024059	9.72728938086688E-5
0.140048397648933	-1.22923336487277E-7	0.0038558491269446	-0.00384861783057224	-0.00171593044828439
0.127681167361002	-2.28312673306693E-7	0.00628835645204284	-0.00638653023277604	-0.0024804198519107
0.127681010837627	-9.20227580112807E-8	0.00618605058052617	-0.00640486640230666	-0.00399739014026753
0.140048586923071	-7.52186386802632E-8	0.00381523532024479	-0.00383268480937084	-0.00240731943823123
0.177655439822413	1.90326879077722E-8	7.92704577842103E-4	-0.00127003564927472	-5.37885987995556E-4
0.120106299942227	-3.23524076463455E-8	0.00824223038070667	-0.00847346063509778	-0.00672203058497759
0.156854145069205	-4.132743420958E-11	0.00191214523339954	-0.00190094083668159	-0.00189707799407818
0.156853804010376	-4.40133691954023E-11	0.00192561771451998	-0.00178287480510692	-0.00179263428865687
0.11755474638627	-1.127284342544E-9	0.00907599345217389	-0.00859897326465604	-0.00861432793294521
0.177655802220542	1.8616438232837E-8	7.85034675510325E-4	-8.19547013450762E-4	-0.00119609101091612
0.140048285646559	-7.55617717199777E-8	0.00383290264363186	-0.0016305902679994	-0.00397706633996627
0.120106402566675	-3.20758210793101E-8	0.00824708381873955	-0.00642335022310992	-0.00855579782952741
0.127680922857806	-2.29140934265975E-7	0.0063047563345768	-4.50126856603216E-4	-0.006631390391556
0.127681214009943	-9.1521407852136E-8	0.00619337275340129	-0.00324692735131185	-0.00660444945559736
0.177655588461835	-3.89432097134219E-8	8.12782501873586E-4	5.51097806360139E-4	-0.00119449568971968
0.120106215738383	-4.2294006260171E-7	0.00855473945624952	0.00122123765256511	-0.00855456843630147
0.140048697461121	-1.22964106317213E-7	0.00386262995974601	-7.65478429936162E-4	-0.00394351800158855
